OriginalID,OriginalTraitName,OriginalTraitDef,StandardisedTraitName,StandardisedTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,originalerrorunit,StandardisedTraitValue,StandardisedTraitUnit,,Interactor1Kingdom,Interactor1Phylum,Interactor1Class,Interactor1Order,Interactor1Family,Interactor1Genus,Interactor1Species,Bioname,Interactor1Stage,interactor1sex,Interactor1Temp,Interactor1TempUnit,interactor1growthtemp,interactor1growthtempunit,figuretable,citation,doi,notes
MTD2323,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.9955 ,millimeter / (1 individual * 1 day),,,,1.15E-08,meter / (individual * second),,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,bassiana,Beauveria bassiana,adult,,8.00 ,celsius,,,Table 4,"Fargues, J., Goettel, M. S., Smits, N., Ouedraogo, A. & Rougier, M. 1997. Effect of temperature on vegetative growth of Beauveria bassiana isolates from different origins. Mycologia 89, 383-392.",,
MTD2323,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,1.3970 ,millimeter / (1 individual * 1 day),,,,1.62E-08,meter / (individual * second),,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,bassiana,Beauveria bassiana,adult,,11.00 ,celsius,,,Table 4,"Fargues, J., Goettel, M. S., Smits, N., Ouedraogo, A. & Rougier, M. 1997. Effect of temperature on vegetative growth of Beauveria bassiana isolates from different origins. Mycologia 89, 383-392.",,
MTD2323,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,2.9370 ,millimeter / (1 individual * 1 day),,,,3.40E-08,meter / (individual * second),,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,bassiana,Beauveria bassiana,adult,,15.00 ,celsius,,,Table 4,"Fargues, J., Goettel, M. S., Smits, N., Ouedraogo, A. & Rougier, M. 1997. Effect of temperature on vegetative growth of Beauveria bassiana isolates from different origins. Mycologia 89, 383-392.",,
MTD2323,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,4.6805 ,millimeter / (1 individual * 1 day),,,,5.42E-08,meter / (individual * second),,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,bassiana,Beauveria bassiana,adult,,20.00 ,celsius,,,Table 4,"Fargues, J., Goettel, M. S., Smits, N., Ouedraogo, A. & Rougier, M. 1997. Effect of temperature on vegetative growth of Beauveria bassiana isolates from different origins. Mycologia 89, 383-392.",,
MTD2323,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,5.5000 ,millimeter / (1 individual * 1 day),,,,6.37E-08,meter / (individual * second),,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,bassiana,Beauveria bassiana,adult,,25.00 ,celsius,,,Table 4,"Fargues, J., Goettel, M. S., Smits, N., Ouedraogo, A. & Rougier, M. 1997. Effect of temperature on vegetative growth of Beauveria bassiana isolates from different origins. Mycologia 89, 383-392.",,
MTD2323,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,4.9500 ,millimeter / (1 individual * 1 day),,,,5.73E-08,meter / (individual * second),,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,bassiana,Beauveria bassiana,adult,,28.00 ,celsius,,,Table 4,"Fargues, J., Goettel, M. S., Smits, N., Ouedraogo, A. & Rougier, M. 1997. Effect of temperature on vegetative growth of Beauveria bassiana isolates from different origins. Mycologia 89, 383-392.",,
MTD2323,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,2.7775 ,millimeter / (1 individual * 1 day),,,,3.21E-08,meter / (individual * second),,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,bassiana,Beauveria bassiana,adult,,30.00 ,celsius,,,Table 4,"Fargues, J., Goettel, M. S., Smits, N., Ouedraogo, A. & Rougier, M. 1997. Effect of temperature on vegetative growth of Beauveria bassiana isolates from different origins. Mycologia 89, 383-392.",,
MTD2323,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,1.2155 ,millimeter / (1 individual * 1 day),,,,1.41E-08,meter / (individual * second),,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,bassiana,Beauveria bassiana,adult,,32.00 ,celsius,,,Table 4,"Fargues, J., Goettel, M. S., Smits, N., Ouedraogo, A. & Rougier, M. 1997. Effect of temperature on vegetative growth of Beauveria bassiana isolates from different origins. Mycologia 89, 383-392.",,
MTD2323,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.1375 ,millimeter / (1 individual * 1 day),,,,1.59E-09,meter / (individual * second),,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,bassiana,Beauveria bassiana,adult,,35.00 ,celsius,,,Table 4,"Fargues, J., Goettel, M. S., Smits, N., Ouedraogo, A. & Rougier, M. 1997. Effect of temperature on vegetative growth of Beauveria bassiana isolates from different origins. Mycologia 89, 383-392.",,
MTD2323,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.0000 ,millimeter / (1 individual * 1 day),,,,0,meter / (individual * second),,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,bassiana,Beauveria bassiana,adult,,37.00 ,celsius,,,Table 4,"Fargues, J., Goettel, M. S., Smits, N., Ouedraogo, A. & Rougier, M. 1997. Effect of temperature on vegetative growth of Beauveria bassiana isolates from different origins. Mycologia 89, 383-392.",,
MTD2324,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.7998 ,millimeter / (1 individual * 1 day),,,,9.26E-09,meter / (individual * second),,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,bassiana,Beauveria bassiana,adult,,8.00 ,celsius,,,Table 4,"Fargues, J., Goettel, M. S., Smits, N., Ouedraogo, A. & Rougier, M. 1997. Effect of temperature on vegetative growth of Beauveria bassiana isolates from different origins. Mycologia 89, 383-392.",,
MTD2324,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,1.2599 ,millimeter / (1 individual * 1 day),,,,1.46E-08,meter / (individual * second),,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,bassiana,Beauveria bassiana,adult,,11.00 ,celsius,,,Table 4,"Fargues, J., Goettel, M. S., Smits, N., Ouedraogo, A. & Rougier, M. 1997. Effect of temperature on vegetative growth of Beauveria bassiana isolates from different origins. Mycologia 89, 383-392.",,
MTD2324,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,2.8681 ,millimeter / (1 individual * 1 day),,,,3.32E-08,meter / (individual * second),,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,bassiana,Beauveria bassiana,adult,,15.00 ,celsius,,,Table 4,"Fargues, J., Goettel, M. S., Smits, N., Ouedraogo, A. & Rougier, M. 1997. Effect of temperature on vegetative growth of Beauveria bassiana isolates from different origins. Mycologia 89, 383-392.",,
