"","EXP","TEMP","DAY","ISOLATE","PLATE","WELL","OD","NC_AVG","OD_SUB"
"386",2,5,19,"LB_AB","P.19",2,0.139,0.096875,0.042125
"387",2,5,19,"LB_AB","P.19",3,0.142,0.096875,0.045125
"388",2,5,19,"LB_AB","P.19",4,0.142,0.096875,0.045125
"389",2,5,19,"LB_AB","P.19",5,0.145,0.096875,0.048125
"390",2,5,19,"LB_AB","P.19",6,0.146,0.096875,0.049125
"391",2,5,19,"LB_AB","P.19",7,0.154,0.096875,0.057125
"392",2,5,19,"LB_AB","P.19",8,0.159,0.096875,0.062125
"393",2,5,19,"LB_AB","P.20",1,0.144,0.09525,0.04875
"394",2,5,19,"LB_AB","P.20",2,0.146,0.09525,0.05075
"395",2,5,19,"LB_AB","P.20",3,0.148,0.09525,0.05275
"396",2,5,19,"LB_AB","P.20",4,0.154,0.09525,0.05875
"397",2,5,19,"LB_AB","P.20",5,0.161,0.09525,0.06575
"398",2,5,19,"LB_AB","P.20",6,0.164,0.09525,0.06875
"399",2,5,19,"LB_AB","P.20",7,0.172,0.09525,0.07675
"400",2,5,19,"LB_AB","P.20",8,0.186,0.09525,0.09075
"401",2,5,21,"LB_AB","P.16",1,0.147,0.096,0.051
"402",2,5,21,"LB_AB","P.16",2,0.152,0.096,0.056
"403",2,5,21,"LB_AB","P.16",3,0.154,0.096,0.058
"404",2,5,21,"LB_AB","P.16",4,0.158,0.096,0.062
"405",2,5,21,"LB_AB","P.16",5,0.158,0.096,0.062
"406",2,5,21,"LB_AB","P.16",6,0.163,0.096,0.067
"407",2,5,21,"LB_AB","P.16",7,0.167,0.096,0.071
"408",2,5,21,"LB_AB","P.16",8,0.185,0.096,0.089
"409",2,5,21,"LB_AB","P.17",1,0.144,0.096714286,0.047285714
"410",2,5,21,"LB_AB","P.17",2,0.148,0.096714286,0.051285714
"411",2,5,21,"LB_AB","P.17",3,0.149,0.096714286,0.052285714
"412",2,5,21,"LB_AB","P.17",4,0.149,0.096714286,0.052285714
"413",2,5,21,"LB_AB","P.17",5,0.158,0.096714286,0.061285714
"414",2,5,21,"LB_AB","P.17",6,0.163,0.096714286,0.066285714
"415",2,5,21,"LB_AB","P.17",7,0.163,0.096714286,0.066285714
"416",2,5,21,"LB_AB","P.17",8,0.164,0.096714286,0.067285714
"417",2,5,21,"LB_AB","P.18",1,0.141,0.095,0.046
"418",2,5,21,"LB_AB","P.18",2,0.144,0.095,0.049
"419",2,5,21,"LB_AB","P.18",3,0.144,0.095,0.049
"420",2,5,21,"LB_AB","P.18",4,0.147,0.095,0.052
"421",2,5,21,"LB_AB","P.18",5,0.148,0.095,0.053
"422",2,5,21,"LB_AB","P.18",6,0.151,0.095,0.056
"423",2,5,21,"LB_AB","P.18",7,0.154,0.095,0.059
"424",2,5,21,"LB_AB","P.18",8,0.171,0.095,0.076
"425",2,5,21,"LB_AB","P.19",1,0.143,0.096125,0.046875
"426",2,5,21,"LB_AB","P.19",2,0.143,0.096125,0.046875
"427",2,5,21,"LB_AB","P.19",3,0.143,0.096125,0.046875
"428",2,5,21,"LB_AB","P.19",4,0.143,0.096125,0.046875
"429",2,5,21,"LB_AB","P.19",5,0.147,0.096125,0.050875
"430",2,5,21,"LB_AB","P.19",6,0.148,0.096125,0.051875
"431",2,5,21,"LB_AB","P.19",7,0.155,0.096125,0.058875
"432",2,5,21,"LB_AB","P.19",8,0.16,0.096125,0.063875
"433",2,5,21,"LB_AB","P.20",1,0.146,0.09625,0.04975
"434",2,5,21,"LB_AB","P.20",2,0.148,0.09625,0.05175
"435",2,5,21,"LB_AB","P.20",3,0.155,0.09625,0.05875
"436",2,5,21,"LB_AB","P.20",4,0.155,0.09625,0.05875
"437",2,5,21,"LB_AB","P.20",5,0.168,0.09625,0.07175
"438",2,5,21,"LB_AB","P.20",6,0.169,0.09625,0.07275
"439",2,5,21,"LB_AB","P.20",7,0.172,0.09625,0.07575
"440",2,5,21,"LB_AB","P.20",8,0.194,0.09625,0.09775
"441",2,5,23,"LB_AB","P.16",1,0.15,0.0955,0.0545
"442",2,5,23,"LB_AB","P.16",2,0.156,0.0955,0.0605
"443",2,5,23,"LB_AB","P.16",3,0.159,0.0955,0.0635
"444",2,5,23,"LB_AB","P.16",4,0.161,0.0955,0.0655
"445",2,5,23,"LB_AB","P.16",5,0.162,0.0955,0.0665
"446",2,5,23,"LB_AB","P.16",6,0.164,0.0955,0.0685
"447",2,5,23,"LB_AB","P.16",7,0.168,0.0955,0.0725
"448",2,5,23,"LB_AB","P.16",8,0.189,0.0955,0.0935
"449",2,5,23,"LB_AB","P.17",1,0.145,0.095714286,0.049285714
"450",2,5,23,"LB_AB","P.17",2,0.15,0.095714286,0.054285714
"451",2,5,23,"LB_AB","P.17",3,0.151,0.095714286,0.055285714
"452",2,5,23,"LB_AB","P.17",4,0.151,0.095714286,0.055285714
"453",2,5,23,"LB_AB","P.17",5,0.159,0.095714286,0.063285714
"454",2,5,23,"LB_AB","P.17",6,0.165,0.095714286,0.069285714
"455",2,5,23,"LB_AB","P.17",7,0.166,0.095714286,0.070285714
"456",2,5,23,"LB_AB","P.17",8,0.167,0.095714286,0.071285714
"457",2,5,23,"LB_AB","P.18",1,0.144,0.0945,0.0495
"458",2,5,23,"LB_AB","P.18",2,0.145,0.0945,0.0505
"459",2,5,23,"LB_AB","P.18",3,0.146,0.0945,0.0515
"460",2,5,23,"LB_AB","P.18",4,0.149,0.0945,0.0545
"461",2,5,23,"LB_AB","P.18",5,0.151,0.0945,0.0565
"462",2,5,23,"LB_AB","P.18",6,0.154,0.0945,0.0595
"463",2,5,23,"LB_AB","P.18",7,0.156,0.0945,0.0615
"464",2,5,23,"LB_AB","P.18",8,0.173,0.0945,0.0785
"465",2,5,23,"LB_AB","P.19",1,0.144,0.095875,0.048125
"466",2,5,23,"LB_AB","P.19",2,0.145,0.095875,0.049125
"467",2,5,23,"LB_AB","P.19",3,0.145,0.095875,0.049125
"468",2,5,23,"LB_AB","P.19",4,0.145,0.095875,0.049125
"469",2,5,23,"LB_AB","P.19",5,0.148,0.095875,0.052125
"470",2,5,23,"LB_AB","P.19",6,0.15,0.095875,0.054125
"471",2,5,23,"LB_AB","P.19",7,0.157,0.095875,0.061125
"472",2,5,23,"LB_AB","P.19",8,0.161,0.095875,0.065125
"473",2,5,23,"LB_AB","P.20",1,0.152,0.095875,0.056125
"474",2,5,23,"LB_AB","P.20",2,0.158,0.095875,0.062125
"475",2,5,23,"LB_AB","P.20",3,0.162,0.095875,0.066125
"476",2,5,23,"LB_AB","P.20",4,0.175,0.095875,0.079125
"477",2,5,23,"LB_AB","P.20",5,0.181,0.095875,0.085125
"478",2,5,23,"LB_AB","P.20",6,0.187,0.095875,0.091125
"479",2,5,23,"LB_AB","P.20",7,0.189,0.095875,0.093125
"480",2,5,23,"LB_AB","P.20",8,0.208,0.095875,0.112125
"481",2,5,25,"LB_AB","P.16",1,0.152,0.095333333,0.056666667
"482",2,5,25,"LB_AB","P.16",2,0.158,0.095333333,0.062666667
"483",2,5,25,"LB_AB","P.16",3,0.162,0.095333333,0.066666667
"484",2,5,25,"LB_AB","P.16",4,0.164,0.095333333,0.068666667
"485",2,5,25,"LB_AB","P.16",5,0.165,0.095333333,0.069666667
"486",2,5,25,"LB_AB","P.16",6,0.166,0.095333333,0.070666667
"487",2,5,25,"LB_AB","P.16",7,0.172,0.095333333,0.076666667
"488",2,5,25,"LB_AB","P.16",8,0.189,0.095333333,0.093666667
"489",2,5,25,"LB_AB","P.17",1,0.148,0.095571429,0.052428571
"490",2,5,25,"LB_AB","P.17",2,0.153,0.095571429,0.057428571
"491",2,5,25,"LB_AB","P.17",3,0.153,0.095571429,0.057428571
"492",2,5,25,"LB_AB","P.17",4,0.155,0.095571429,0.059428571
"493",2,5,25,"LB_AB","P.17",5,0.161,0.095571429,0.065428571
"494",2,5,25,"LB_AB","P.17",6,0.165,0.095571429,0.069428571
"495",2,5,25,"LB_AB","P.17",7,0.169,0.095571429,0.073428571
"496",2,5,25,"LB_AB","P.17",8,0.171,0.095571429,0.075428571
"497",2,5,25,"LB_AB","P.18",1,0.146,0.094875,0.051125
"498",2,5,25,"LB_AB","P.18",2,0.147,0.094875,0.052125
"499",2,5,25,"LB_AB","P.18",3,0.149,0.094875,0.054125
"500",2,5,25,"LB_AB","P.18",4,0.152,0.094875,0.057125
"501",2,5,25,"LB_AB","P.18",5,0.153,0.094875,0.058125
"502",2,5,25,"LB_AB","P.18",6,0.158,0.094875,0.063125
"503",2,5,25,"LB_AB","P.18",7,0.16,0.094875,0.065125
"504",2,5,25,"LB_AB","P.18",8,0.176,0.094875,0.081125
"505",2,5,25,"LB_AB","P.19",1,0.147,0.09575,0.05125
"506",2,5,25,"LB_AB","P.19",2,0.147,0.09575,0.05125
"507",2,5,25,"LB_AB","P.19",3,0.148,0.09575,0.05225
"508",2,5,25,"LB_AB","P.19",4,0.149,0.09575,0.05325
"509",2,5,25,"LB_AB","P.19",5,0.15,0.09575,0.05425
"510",2,5,25,"LB_AB","P.19",6,0.151,0.09575,0.05525
"511",2,5,25,"LB_AB","P.19",7,0.161,0.09575,0.06525
"512",2,5,25,"LB_AB","P.19",8,0.165,0.09575,0.06925
"513",2,5,25,"LB_AB","P.20",1,0.163,0.098875,0.064125
"514",2,5,25,"LB_AB","P.20",2,0.166,0.098875,0.067125
"515",2,5,25,"LB_AB","P.20",3,0.178,0.098875,0.079125
"516",2,5,25,"LB_AB","P.20",4,0.183,0.098875,0.084125
"517",2,5,25,"LB_AB","P.20",5,0.184,0.098875,0.085125
"518",2,5,25,"LB_AB","P.20",6,0.186,0.098875,0.087125
"519",2,5,25,"LB_AB","P.20",7,0.197,0.098875,0.098125
"520",2,5,25,"LB_AB","P.20",8,0.217,0.098875,0.118125
"521",2,5,27,"LB_AB","P.16",1,0.156,0.094833333,0.061166667
"522",2,5,27,"LB_AB","P.16",2,0.162,0.094833333,0.067166667
"523",2,5,27,"LB_AB","P.16",3,0.165,0.094833333,0.070166667
"524",2,5,27,"LB_AB","P.16",4,0.172,0.094833333,0.077166667
"525",2,5,27,"LB_AB","P.16",5,0.172,0.094833333,0.077166667
"526",2,5,27,"LB_AB","P.16",6,0.175,0.094833333,0.080166667
"527",2,5,27,"LB_AB","P.16",7,0.185,0.094833333,0.090166667
"528",2,5,27,"LB_AB","P.16",8,0.195,0.094833333,0.100166667
"529",2,5,27,"LB_AB","P.17",1,0.152,0.095285714,0.056714286
"530",2,5,27,"LB_AB","P.17",2,0.158,0.095285714,0.062714286
"531",2,5,27,"LB_AB","P.17",3,0.16,0.095285714,0.064714286
"532",2,5,27,"LB_AB","P.17",4,0.16,0.095285714,0.064714286
"533",2,5,27,"LB_AB","P.17",5,0.165,0.095285714,0.069714286
"534",2,5,27,"LB_AB","P.17",6,0.171,0.095285714,0.075714286
"535",2,5,27,"LB_AB","P.17",7,0.178,0.095285714,0.082714286
"536",2,5,27,"LB_AB","P.17",8,0.181,0.095285714,0.085714286
"537",2,5,27,"LB_AB","P.18",1,0.153,0.0945,0.0585
"538",2,5,27,"LB_AB","P.18",2,0.153,0.0945,0.0585
"539",2,5,27,"LB_AB","P.18",3,0.155,0.0945,0.0605
"540",2,5,27,"LB_AB","P.18",4,0.159,0.0945,0.0645
"541",2,5,27,"LB_AB","P.18",5,0.16,0.0945,0.0655
"542",2,5,27,"LB_AB","P.18",6,0.165,0.0945,0.0705
"543",2,5,27,"LB_AB","P.18",7,0.169,0.0945,0.0745
"544",2,5,27,"LB_AB","P.18",8,0.179,0.0945,0.0845
"545",2,5,27,"LB_AB","P.19",1,0.153,0.09525,0.05775
"546",2,5,27,"LB_AB","P.19",2,0.154,0.09525,0.05875
"547",2,5,27,"LB_AB","P.19",3,0.154,0.09525,0.05875
"548",2,5,27,"LB_AB","P.19",4,0.154,0.09525,0.05875
"549",2,5,27,"LB_AB","P.19",5,0.155,0.09525,0.05975
"550",2,5,27,"LB_AB","P.19",6,0.158,0.09525,0.06275
"551",2,5,27,"LB_AB","P.19",7,0.168,0.09525,0.07275
"552",2,5,27,"LB_AB","P.19",8,0.171,0.09525,0.07575
"553",2,5,27,"LB_AB","P.20",1,0.162,0.09675,0.06525
"554",2,5,27,"LB_AB","P.20",2,0.171,0.09675,0.07425
"555",2,5,27,"LB_AB","P.20",3,0.174,0.09675,0.07725
"556",2,5,27,"LB_AB","P.20",4,0.185,0.09675,0.08825
"557",2,5,27,"LB_AB","P.20",5,0.186,0.09675,0.08925
"558",2,5,27,"LB_AB","P.20",6,0.199,0.09675,0.10225
"559",2,5,27,"LB_AB","P.20",7,0.212,0.09675,0.11525
"560",2,5,27,"LB_AB","P.20",8,0.232,0.09675,0.13525
"561",2,5,29,"LB_AB","P.16",1,0.168,0.094666667,0.073333333
"562",2,5,29,"LB_AB","P.16",2,0.173,0.094666667,0.078333333
"563",2,5,29,"LB_AB","P.16",3,0.175,0.094666667,0.080333333
"564",2,5,29,"LB_AB","P.16",4,0.178,0.094666667,0.083333333
"565",2,5,29,"LB_AB","P.16",5,0.184,0.094666667,0.089333333
"566",2,5,29,"LB_AB","P.16",6,0.191,0.094666667,0.096333333
"567",2,5,29,"LB_AB","P.16",7,0.208,0.094666667,0.113333333
"568",2,5,29,"LB_AB","P.16",8,0.208,0.094666667,0.113333333
"569",2,5,29,"LB_AB","P.17",1,0.164,0.096,0.068
"570",2,5,29,"LB_AB","P.17",2,0.17,0.096,0.074
"571",2,5,29,"LB_AB","P.17",3,0.171,0.096,0.075
"572",2,5,29,"LB_AB","P.17",4,0.172,0.096,0.076
"573",2,5,29,"LB_AB","P.17",5,0.176,0.096,0.08
"574",2,5,29,"LB_AB","P.17",6,0.186,0.096,0.09
"575",2,5,29,"LB_AB","P.17",7,0.197,0.096,0.101
"576",2,5,29,"LB_AB","P.17",8,0.197,0.096,0.101
"577",2,5,29,"LB_AB","P.18",1,0.165,0.094875,0.070125
"578",2,5,29,"LB_AB","P.18",2,0.165,0.094875,0.070125
"579",2,5,29,"LB_AB","P.18",3,0.166,0.094875,0.071125
"580",2,5,29,"LB_AB","P.18",4,0.172,0.094875,0.077125
"581",2,5,29,"LB_AB","P.18",5,0.173,0.094875,0.078125
"582",2,5,29,"LB_AB","P.18",6,0.18,0.094875,0.085125
"583",2,5,29,"LB_AB","P.18",7,0.186,0.094875,0.091125
"584",2,5,29,"LB_AB","P.18",8,0.192,0.094875,0.097125
"585",2,5,29,"LB_AB","P.19",1,0.163,0.09625,0.06675
"586",2,5,29,"LB_AB","P.19",2,0.164,0.09625,0.06775
"587",2,5,29,"LB_AB","P.19",3,0.165,0.09625,0.06875
"588",2,5,29,"LB_AB","P.19",4,0.166,0.09625,0.06975
"589",2,5,29,"LB_AB","P.19",5,0.168,0.09625,0.07175
"590",2,5,29,"LB_AB","P.19",6,0.169,0.09625,0.07275
"591",2,5,29,"LB_AB","P.19",7,0.183,0.09625,0.08675
"592",2,5,29,"LB_AB","P.19",8,0.184,0.09625,0.08775
"593",2,5,29,"LB_AB","P.20",1,0.192,0.097375,0.094625
"594",2,5,29,"LB_AB","P.20",2,0.199,0.097375,0.101625
"595",2,5,29,"LB_AB","P.20",3,0.202,0.097375,0.104625
"596",2,5,29,"LB_AB","P.20",4,0.205,0.097375,0.107625
"597",2,5,29,"LB_AB","P.20",5,0.205,0.097375,0.107625
"598",2,5,29,"LB_AB","P.20",6,0.213,0.097375,0.115625
"599",2,5,29,"LB_AB","P.20",7,0.227,0.097375,0.129625
"600",2,5,29,"LB_AB","P.20",8,0.263,0.097375,0.165625
"601",2,5,31,"LB_AB","P.16",1,0.195,0.095166667,0.099833333
"602",2,5,31,"LB_AB","P.16",2,0.202,0.095166667,0.106833333
"603",2,5,31,"LB_AB","P.16",3,0.216,0.095166667,0.120833333
"604",2,5,31,"LB_AB","P.16",4,0.23,0.095166667,0.134833333
"605",2,5,31,"LB_AB","P.16",5,0.232,0.095166667,0.136833333
"606",2,5,31,"LB_AB","P.16",6,0.233,0.095166667,0.137833333
"607",2,5,31,"LB_AB","P.16",7,0.244,0.095166667,0.148833333
"608",2,5,31,"LB_AB","P.16",8,0.264,0.095166667,0.168833333
"609",2,5,31,"LB_AB","P.17",1,0.187,0.096,0.091
"610",2,5,31,"LB_AB","P.17",2,0.206,0.096,0.11
"611",2,5,31,"LB_AB","P.17",3,0.212,0.096,0.116
"612",2,5,31,"LB_AB","P.17",4,0.235,0.096,0.139
"613",2,5,31,"LB_AB","P.17",5,0.238,0.096,0.142
"614",2,5,31,"LB_AB","P.17",6,0.255,0.096,0.159
"615",2,5,31,"LB_AB","P.17",7,0.266,0.096,0.17
"616",2,5,31,"LB_AB","P.17",8,0.308,0.096,0.212
"617",2,5,31,"LB_AB","P.18",1,0.237,0.1045,0.1325
"618",2,5,31,"LB_AB","P.18",2,0.259,0.1045,0.1545
"619",2,5,31,"LB_AB","P.18",3,0.264,0.1045,0.1595
"620",2,5,31,"LB_AB","P.18",4,0.264,0.1045,0.1595
"621",2,5,31,"LB_AB","P.18",5,0.279,0.1045,0.1745
"622",2,5,31,"LB_AB","P.18",6,0.284,0.1045,0.1795
"623",2,5,31,"LB_AB","P.18",7,0.298,0.1045,0.1935
"624",2,5,31,"LB_AB","P.18",8,0.31,0.1045,0.2055
"625",2,5,31,"LB_AB","P.19",1,0.208,0.096625,0.111375
"626",2,5,31,"LB_AB","P.19",2,0.215,0.096625,0.118375
"627",2,5,31,"LB_AB","P.19",3,0.216,0.096625,0.119375
"628",2,5,31,"LB_AB","P.19",4,0.221,0.096625,0.124375
"629",2,5,31,"LB_AB","P.19",5,0.228,0.096625,0.131375
"630",2,5,31,"LB_AB","P.19",6,0.228,0.096625,0.131375
"631",2,5,31,"LB_AB","P.19",7,0.231,0.096625,0.134375
"632",2,5,31,"LB_AB","P.19",8,0.236,0.096625,0.139375
"633",2,5,31,"LB_AB","P.20",1,0.209,0.097,0.112
"634",2,5,31,"LB_AB","P.20",2,0.219,0.097,0.122
"635",2,5,31,"LB_AB","P.20",3,0.229,0.097,0.132
"636",2,5,31,"LB_AB","P.20",4,0.231,0.097,0.134
"637",2,5,31,"LB_AB","P.20",5,0.238,0.097,0.141
"638",2,5,31,"LB_AB","P.20",6,0.288,0.097,0.191
"639",2,5,31,"LB_AB","P.20",7,0.303,0.097,0.206
"640",2,5,31,"LB_AB","P.20",8,0.344,0.097,0.247
"641",2,5,33,"LB_AB","P.16",1,0.255,0.106,0.149
"642",2,5,33,"LB_AB","P.16",2,0.299,0.106,0.193
"643",2,5,33,"LB_AB","P.16",3,0.304,0.106,0.198
"644",2,5,33,"LB_AB","P.16",4,0.309,0.106,0.203
"645",2,5,33,"LB_AB","P.16",5,0.315,0.106,0.209
"646",2,5,33,"LB_AB","P.16",6,0.321,0.106,0.215
"647",2,5,33,"LB_AB","P.16",7,0.349,0.106,0.243
"648",2,5,33,"LB_AB","P.16",8,0.363,0.106,0.257
"649",2,5,33,"LB_AB","P.17",1,0.274,0.110285714,0.163714286
"650",2,5,33,"LB_AB","P.17",2,0.287,0.110285714,0.176714286
"651",2,5,33,"LB_AB","P.17",3,0.288,0.110285714,0.177714286
"652",2,5,33,"LB_AB","P.17",4,0.294,0.110285714,0.183714286
"653",2,5,33,"LB_AB","P.17",5,0.301,0.110285714,0.190714286
"654",2,5,33,"LB_AB","P.17",6,0.305,0.110285714,0.194714286
"655",2,5,33,"LB_AB","P.17",7,0.314,0.110285714,0.203714286
"656",2,5,33,"LB_AB","P.17",8,0.322,0.110285714,0.211714286
"657",2,5,33,"LB_AB","P.18",1,0.224,0.0955,0.1285
"658",2,5,33,"LB_AB","P.18",2,0.236,0.0955,0.1405
"659",2,5,33,"LB_AB","P.18",3,0.241,0.0955,0.1455
"660",2,5,33,"LB_AB","P.18",4,0.244,0.0955,0.1485
"661",2,5,33,"LB_AB","P.18",5,0.246,0.0955,0.1505
"662",2,5,33,"LB_AB","P.18",6,0.257,0.0955,0.1615
"663",2,5,33,"LB_AB","P.18",7,0.262,0.0955,0.1665
"664",2,5,33,"LB_AB","P.18",8,0.266,0.0955,0.1705
"665",2,5,33,"LB_AB","P.19",1,0.208,0.096375,0.111625
"666",2,5,33,"LB_AB","P.19",2,0.209,0.096375,0.112625
"667",2,5,33,"LB_AB","P.19",3,0.211,0.096375,0.114625
"668",2,5,33,"LB_AB","P.19",4,0.22,0.096375,0.123625
"669",2,5,33,"LB_AB","P.19",5,0.221,0.096375,0.124625
"670",2,5,33,"LB_AB","P.19",6,0.228,0.096375,0.131625
"671",2,5,33,"LB_AB","P.19",7,0.246,0.096375,0.149625
"672",2,5,33,"LB_AB","P.19",8,0.269,0.096375,0.172625
"673",2,5,33,"LB_AB","P.20",1,0.314,0.162,0.152
"674",2,5,33,"LB_AB","P.20",2,0.342,0.162,0.18
"675",2,5,33,"LB_AB","P.20",3,0.374,0.162,0.212
"676",2,5,33,"LB_AB","P.20",4,0.39,0.162,0.228
"677",2,5,33,"LB_AB","P.20",5,0.394,0.162,0.232
"678",2,5,33,"LB_AB","P.20",6,0.405,0.162,0.243
"679",2,5,33,"LB_AB","P.20",7,0.421,0.162,0.259
"680",2,5,33,"LB_AB","P.20",8,0.475,0.162,0.313
"681",2,5,35,"LB_AB","P.16",1,0.316,0.095666667,0.220333333
"682",2,5,35,"LB_AB","P.16",2,0.316,0.095666667,0.220333333
"683",2,5,35,"LB_AB","P.16",3,0.329,0.095666667,0.233333333
"684",2,5,35,"LB_AB","P.16",4,0.331,0.095666667,0.235333333
"685",2,5,35,"LB_AB","P.16",5,0.331,0.095666667,0.235333333
"686",2,5,35,"LB_AB","P.16",6,0.378,0.095666667,0.282333333
"687",2,5,35,"LB_AB","P.16",7,0.401,0.095666667,0.305333333
"688",2,5,35,"LB_AB","P.16",8,0.42,0.095666667,0.324333333
"689",2,5,35,"LB_AB","P.17",1,0.333,0.152714286,0.180285714
"690",2,5,35,"LB_AB","P.17",2,0.348,0.152714286,0.195285714
"691",2,5,35,"LB_AB","P.17",3,0.361,0.152714286,0.208285714
"692",2,5,35,"LB_AB","P.17",4,0.364,0.152714286,0.211285714
"693",2,5,35,"LB_AB","P.17",5,0.365,0.152714286,0.212285714
"694",2,5,35,"LB_AB","P.17",6,0.37,0.152714286,0.217285714
"695",2,5,35,"LB_AB","P.17",7,0.373,0.152714286,0.220285714
"696",2,5,35,"LB_AB","P.17",8,0.391,0.152714286,0.238285714
"697",2,5,35,"LB_AB","P.18",1,0.335,0.2435,0.0915
"698",2,5,35,"LB_AB","P.18",2,0.378,0.2435,0.1345
"699",2,5,35,"LB_AB","P.18",3,0.4,0.2435,0.1565
"700",2,5,35,"LB_AB","P.18",4,0.401,0.2435,0.1575
"701",2,5,35,"LB_AB","P.18",5,0.423,0.2435,0.1795
"702",2,5,35,"LB_AB","P.18",6,0.427,0.2435,0.1835
"703",2,5,35,"LB_AB","P.18",7,0.434,0.2435,0.1905
"704",2,5,35,"LB_AB","P.18",8,0.444,0.2435,0.2005
"705",2,5,35,"LB_AB","P.19",1,0.295,0.098,0.197
"706",2,5,35,"LB_AB","P.19",2,0.298,0.098,0.2
"707",2,5,35,"LB_AB","P.19",3,0.315,0.098,0.217
"708",2,5,35,"LB_AB","P.19",4,0.322,0.098,0.224
"709",2,5,35,"LB_AB","P.19",5,0.331,0.098,0.233
"710",2,5,35,"LB_AB","P.19",6,0.34,0.098,0.242
"711",2,5,35,"LB_AB","P.19",7,0.37,0.098,0.272
"712",2,5,35,"LB_AB","P.19",8,0.383,0.098,0.285
"713",2,5,35,"LB_AB","P.20",1,0.253,0.0985,0.1545
"714",2,5,35,"LB_AB","P.20",2,0.262,0.0985,0.1635
"715",2,5,35,"LB_AB","P.20",3,0.267,0.0985,0.1685
"716",2,5,35,"LB_AB","P.20",4,0.278,0.0985,0.1795
"717",2,5,35,"LB_AB","P.20",5,0.297,0.0985,0.1985
"718",2,5,35,"LB_AB","P.20",6,0.307,0.0985,0.2085
"719",2,5,35,"LB_AB","P.20",7,0.354,0.0985,0.2555
"720",2,5,35,"LB_AB","P.20",8,0.41,0.0985,0.3115
"721",2,5,37,"LB_AB","P.16",1,0.241,0.095666667,0.145333333
"722",2,5,37,"LB_AB","P.16",2,0.268,0.095666667,0.172333333
"723",2,5,37,"LB_AB","P.16",3,0.302,0.095666667,0.206333333
"724",2,5,37,"LB_AB","P.16",4,0.321,0.095666667,0.225333333
"725",2,5,37,"LB_AB","P.16",5,0.334,0.095666667,0.238333333
"726",2,5,37,"LB_AB","P.16",6,0.342,0.095666667,0.246333333
"727",2,5,37,"LB_AB","P.16",7,0.346,0.095666667,0.250333333
"728",2,5,37,"LB_AB","P.16",8,0.394,0.095666667,0.298333333
"729",2,5,37,"LB_AB","P.17",1,0.253,0.096142857,0.156857143
"730",2,5,37,"LB_AB","P.17",2,0.265,0.096142857,0.168857143
"731",2,5,37,"LB_AB","P.17",3,0.27,0.096142857,0.173857143
"732",2,5,37,"LB_AB","P.17",4,0.276,0.096142857,0.179857143
"733",2,5,37,"LB_AB","P.17",5,0.294,0.096142857,0.197857143
"734",2,5,37,"LB_AB","P.17",6,0.304,0.096142857,0.207857143
"735",2,5,37,"LB_AB","P.17",7,0.339,0.096142857,0.242857143
"736",2,5,37,"LB_AB","P.17",8,0.355,0.096142857,0.258857143
"737",2,5,37,"LB_AB","P.18",1,0.266,0.096125,0.169875
"738",2,5,37,"LB_AB","P.18",2,0.279,0.096125,0.182875
"739",2,5,37,"LB_AB","P.18",3,0.285,0.096125,0.188875
"740",2,5,37,"LB_AB","P.18",4,0.285,0.096125,0.188875
"741",2,5,37,"LB_AB","P.18",5,0.302,0.096125,0.205875
"742",2,5,37,"LB_AB","P.18",6,0.304,0.096125,0.207875
"743",2,5,37,"LB_AB","P.18",7,0.328,0.096125,0.231875
"744",2,5,37,"LB_AB","P.18",8,0.341,0.096125,0.244875
"745",2,5,37,"LB_AB","P.19",1,0.28,0.101125,0.178875
"746",2,5,37,"LB_AB","P.19",2,0.282,0.101125,0.180875
"747",2,5,37,"LB_AB","P.19",3,0.286,0.101125,0.184875
"748",2,5,37,"LB_AB","P.19",4,0.3,0.101125,0.198875
"749",2,5,37,"LB_AB","P.19",5,0.3,0.101125,0.198875
"750",2,5,37,"LB_AB","P.19",6,0.305,0.101125,0.203875
"751",2,5,37,"LB_AB","P.19",7,0.341,0.101125,0.239875
"752",2,5,37,"LB_AB","P.19",8,0.41,0.101125,0.308875
"753",2,5,37,"LB_AB","P.20",1,0.245,0.096875,0.148125
"754",2,5,37,"LB_AB","P.20",2,0.293,0.096875,0.196125
"755",2,5,37,"LB_AB","P.20",3,0.313,0.096875,0.216125
"756",2,5,37,"LB_AB","P.20",4,0.331,0.096875,0.234125
"757",2,5,37,"LB_AB","P.20",5,0.353,0.096875,0.256125
"758",2,5,37,"LB_AB","P.20",6,0.406,0.096875,0.309125
"759",2,5,37,"LB_AB","P.20",7,0.41,0.096875,0.313125
"760",2,5,37,"LB_AB","P.20",8,0.453,0.096875,0.356125
"761",2,5,39,"LB_AB","P.16",1,0.268,0.095166667,0.172833333
"762",2,5,39,"LB_AB","P.16",2,0.274,0.095166667,0.178833333
"763",2,5,39,"LB_AB","P.16",3,0.297,0.095166667,0.201833333
"764",2,5,39,"LB_AB","P.16",4,0.304,0.095166667,0.208833333
"765",2,5,39,"LB_AB","P.16",5,0.32,0.095166667,0.224833333
"766",2,5,39,"LB_AB","P.16",6,0.336,0.095166667,0.240833333
"767",2,5,39,"LB_AB","P.16",7,0.34,0.095166667,0.244833333
"768",2,5,39,"LB_AB","P.16",8,0.428,0.095166667,0.332833333
"769",2,5,39,"LB_AB","P.17",1,0.293,0.096285714,0.196714286
